238X,1X,3
238E,6,10
2390,2,3
2391,X,2
2392,5,4
2393,12,6
2394,1,9
2395,6,X
2396,1,1
2397,6,12
2398,2,1
2399,2,2
239X,1,2
239E,6,20
23X0,2,1
23X1,10,2
23X2,5,7
23X3,8,10
23X4,1,6
23X5,10,6
23X6,3,1
23X7,4,8
23X8,3,4
23X9,4,4
23XX,1,5
23XE,2,6
23E0,1,1
23E1,16,38
23E2,6,1
23E3,X,4
23E4,3,3
23E5,6,10
23E6,1,4
23E7,14,2
23E8,6,1
23E9,2,X
23EX,6,2
23EE,16,10
2400,3,4
2401,10,6
2402,2,3
2403,4,2
2404,3,3
2405,6,14
2406,6,3
2407,24,16
2408,2,3
2409,6,2
240X,13,6
240E,2,X
2410,2,2
2411,10,2
2412,2,4
2413,4,2
2414,1,3
2415,10,14
2416,1,1
2417,14,2
2418,3,1
2419,X,6
241X,3,3
241E,2,6
2420,1,2
2421,4,20
2422,2,1
2423,X,2
2424,9,6
2425,2,X
2426,4,2
2427,4,8
2428,12,7
2429,6,10
242X,7,3
242E,8,4
2430,4,3
2431,16,6
2432,3,6
2433,8,X
2434,1,5
2435,2,14
2436,10,1
2437,4,28
2438,8,3
2439,X,12
243X,1,5
243E,8,6
2440,2,1
2441,10,2
2442,5,7
2443,2,X
2444,3,2
2445,2,4
2446,5,2
2447,4,10
2448,5,3
2449,2,6
244X,1,2
244E,6,4
2450,1,1
2451,10,12
2452,9,1
2453,2,X
2454,3,2
2455,40,14
2456,1,8
2457,16,6
2458,3,1
2459,X,10
245X,9,5
245E,20,4
2460,2,6
2461,4,2
2462,1E,11
2463,14,4
2464,4,3
2465,2,10
2466,1,2
2467,10,2
2468,E,1
2469,4,4
246X,3,6
246E,2,X
2470,2,2
2471,20,2
2472,2,9
2473,4,2
2474,4,5
2475,2,10
2476,5,2
2477,4,8
2478,3,7
2479,12,6
247X,1,3
247E,6,X
2480,1,1
2481,10,10
2482,3,1
2483,2,16
2484,1,2
2485,6,20
2486,2,1
2487,X,2
2488,2,9
2489,20,2
248X,1,3
248E,8,X
2490,3,1
2491,6,12
2492,13,4
2493,2,16
2494,3,2
2495,2,10
2496,2,2
2497,20,2
2498,2,X
2499,X,2
249X,3,5
249E,6,4
24X0,1,4
24X1,6,6
24X2,5,1
24X3,2,4
24X4,1,2
24X5,6,1X
24X6,1,1
24X7,1X,2
24X8,9,1
24X9,6,8
24XX,3,5
24XE,6,4
24E0,2,3
24E1,4,2
24E2,8,3
24E3,18,X
24E4,4,3
24E5,8,6
24E6,3,5
24E7,10,10
24E8,3,6
24E9,4,4
24EX,9,8
24EE,10,4
2500,1,3
2501,X,2
2502,E,1
2503,16,6
2504,3,3
2505,2,X
2506,3,2
2507,20,6
2508,2,7
2509,4,2
250X,6,5
250E,16,4
2510,2,5
2511,16,2
2512,8,3
2513,6,4
2514,3,5
2515,2,26
2516,2,2
2517,6,2
2518,3,X
2519,6,4
251X,6,9
251E,12,10
2520,1,7
2521,14,10
2522,5,1
2523,6,4
2524,3,3
2525,8,6
2526,3,4
2527,4,12
2528,10,4
2529,2,6
252X,1,2
252E,2,4
2530,3,1
2531,X,8
2532,2,3
2533,2,2
2534,1,2
2535,6,6
2536,1,1
2537,34,8
2538,5,1
2539,2,4
253X,4,2
253E,2,14
2540,5,2
2541,4,6
2542,6,4
2543,20,10
2544,1,5
2545,12,6
2546,1,1
2547,10,2
2548,3,1
2549,2,4
254X,3,2
254E,6,6
2550,8,4
2551,6,22
2552,5,3
2553,X,8
2554,1,6
2555,6,4
2556,1,1
2557,20,6
2558,5,1
2559,4,4
255X,3,8
255E,20,4
2560,4,3
2561,X,16
2562,2,X
2563,16,2
2564,1,E
2565,18,4
2566,3,1
2567,4,8
2568,2,9
2569,4,2
256X,1,9
256E,10,X
2570,1,1
2571,X,2
2572,12,1
2573,2,6
2574,9,2
2575,16,6
2576,3,8
2577,6,6
2578,2,13
2579,2,2
257X,1,2
257E,2,X
2580,1,1
2581,4,8
2582,3,1
2583,X,4
2584,3,5
2585,8,4
2586,5,6
2587,4,6
2588,3,6
2589,2,4
258X,1,2
258E,18,X
2590,3,1
2591,10,10
2592,2,X
2593,8,2
2594,1,8
2595,8,6
2596,2,1
2597,6,2
2598,8,4
2599,6,X
259X,7,6
259E,6,10
25X0,1,4
25X1,4,10
25X2,2,1
25X3,2,2
25X4,6,2
25X5,10,4
25X6,3,4
25X7,6,26
25X8,2,3
25X9,X,2
25XX,3,3
25XE,8,6
25E0,6,3
25E1,16,8
25E2,9,4
25E3,2,8
25E4,6,2
25E5,2,20
25E6,2,2
25E7,X,2
25E8,16,7
25E9,6,10
25EX,10,3
25EE,10,6
2600,2,3
2601,10,2
2602,3,6
2603,2,4
2604,3,2
2605,6,4
2606,1,8
2607,X,18
2608,6,1
2609,4,8
260X,4,5
260E,2,10
2610,5,2
2611,4,6
2612,2,3
2613,4,2
2614,1,3
2615,12,6
2616,1,1
2617,X,2
2618,2,1
2619,8,2
261X,6,10
261E,18,16
2620,2,10
2621,X,2
2622,2,3
2623,4,2
2624,1,3
2625,2,26
2626,4,1
2627,6,8
2628,6,6
2629,2,20
262X,3,2
262E,8,4
2630,1,7
2631,16,2
2632,E,1
2633,2,6
2634,6,2
2635,18,4
2636,1,6
2637,14,6
2638,3,1
2639,2,6
263X,3,2
263E,6,4
2640,2,3
2641,4,2
2642,2,3
2643,6,2
2644,1,5
2645,2,4
2646,4,1
2647,6,6
2648,2,3
2649,4,2
264X,X,6
264E,16,X
2650,2,4
2651,26,2
2652,3,10
2653,12,6
2654,7,3
2655,8,4
2656,3,5
2657,26,6
2658,15,3
2659,2,8
265X,1,2
265E,2,10
2660,3,1
2661,4,6
2662,3,7
2663,4,4
2664,1,3
2665,12,X
2666,5,1
2667,4,6
2668,8,4
2669,2,12
266X,4,2
266E,2,6
2670,7,2
2671,6,10
2672,3,3
2673,8,4
2674,1,5
2675,2,X
2676,2,1
2677,X,2
2678,9,X
2679,6,X
267X,4,3
267E,2,4
2680,3,2
2681,4,6
2682,2,9
2683,2,2
2684,1,2
2685,16,4
2686,1,1
2687,6,16
2688,2,1
2689,8,2
268X,6,5
268E,12,4
2690,4,8
2691,10,6
2692,2,9
2693,2,2
2694,3,2
2695,2,6
2696,4,2
2697,X,16
2698,3,7
2699,4,4
269X,X,3
269E,10,6
26X0,1,7
26X1,6,8
26X2,3,1
26X3,2,8
26X4,11,2
26X5,20,6
26X6,1,3
26X7,4,2
26X8,10,1
26X9,8,6
26XX,1,6
26XE,18,10
26E0,6,1
26E1,X,6
26E2,5,6
26E3,6,6
26E4,1,3
26E5,22,4
26E6,5,1
26E7,4,8
26E8,3,4
26E9,2,24
26EX,1,2
26EE,12,4
2700,2,1
2701,X,2
2702,2,3
2703,12,2
2704,7,19
2705,8,6
2706,2,5
2707,X,2
2708,3,13
2709,6,4
270X,7,3
270E,2,6
2710,5,2
2711,4,6
2712,5,4
2713,26,8
2714,1,6
2715,2,4
2716,1,1
2717,1X,8
2718,2,1
2719,2,2
271X,14,2
271E,8,6
2720,5,3
2721,4,8
2722,E,3
2723,6,X
2724,1,6
2725,6,4
2726,4,1
2727,4,10
2728,5,3
2729,4,4
272X,9,6
272E,2,6
2730,2,2
2731,10,2
2732,5,6
2733,2,6
2734,3,2
2735,2,10
2736,1,2
2737,6,2
2738,5,1
2739,8,32
273X,4,5
273E,6,4
2740,1,4
2741,X,6
2742,2,1
2743,4,2
2744,1,15
2745,6,14
2746,1,1
2747,4,8
2748,2,1
2749,2,2
274X,1,2
274E,10,14
2750,2,1
2751,1X,2
2752,8,3
2753,8,10
2754,X,5
2755,2,X
2756,3,2
2757,14,10
2758,3,4
2759,2,4
275X,X,2
275E,6,10
2760,X,4
2761,4,10
2762,5,3
2763,8,X
2764,6,3
2765,10,16
2766,3,5
2767,6,8
2768,3,X
2769,2,10
276X,1,2
276E,6,6
2770,1,1
2771,X,22
2772,5,1
2773,2,18
2774,13,2
2775,12,4
2776,2,5
2777,20,2
2778,3,4
2779,4,X
277X,4,18
277E,8,X
2780,1,3
2781,6,12
2782,3,1
2783,2,4
2784,3,2
2785,16,10
2786,1,3
2787,4,2
2788,2,1
2789,X,2
278X,3,3
278E,6,10
2790,4,4
2791,10,6
2792,3,3
2793,2,6
2794,3,2
2795,16,4
2796,2,4
2797,10,2
2798,2,6
2799,6,2
279X,1,10
279E,22,14
27X0,5,1
27X1,4,6
27X2,2,3
27X3,8,2
27X4,4,3
27X5,8,16
27X6,1,6
27X7,24,2
27X8,5,1
27X9,2,4
27XX,7,2
27XE,8,4
27E0,1,8
27E1,6,6
27E2,12,1
27E3,2,8
27E4,4,2
27E5,2,1X
27E6,1,2
27E7,4,6
27E8,2,1
27E9,6,2
27EX,X,5
27EE,8,4
2800,4,5
2801,X,6
2802,2,3
2803,10,2
2804,6,5
2805,2,4
2806,4,2
2807,4,6
2808,5,9
2809,X,6
280X,7,8
280E,2,26
2810,1,2
2811,1X,2
2812,6,1
2813,4,6
2814,3,6
2815,6,6
2816,3,3
2817,6,28
2818,2,3
2819,4,2
281X,4,6
281E,8,4
2820,6,5
2821,6,20
2822,3,3
2823,4,4
2824,1,3
2825,6,1X
2826,1,1
2827,1X,2
2828,2,1
2829,2,2
282X,1,2
282E,10,14
2830,3,1
2831,X,8
2832,2,4
2833,6,2
2834,1,12
2835,20,6
2836,1,1
2837,X,16
2838,8,1
2839,6,6
283X,3,5
283E,2,X
2840,1,2
2841,6,6
2842,5,1
2843,2,6
2844,6,2
2845,2,10
2846,1,2
2847,14,16
2848,5,1
2849,4,X
284X,3,3
284E,8,6
2850,2,4
2851,X,2
2852,2,3
2853,2,2
2854,1,2
2855,12,4
2856,2,1
2857,4,2
2858,3,9
2859,X,X
285X,1,3
285E,10,16
2860,6,1
2861,6,8
2862,9,X
2863,6,4
2864,7,3
2865,2,6
2866,5,2
2867,4,12
2868,2,11
2869,4,2
286X,1,9
286E,8,16
2870,8,1
2871,4,12
2872,3,3
2873,2,12
2874,24,2
2875,6,4
2876,2,9
2877,4,2
2878,6,9
2879,2,4
287X,1,2
287E,6,16
2880,8,1
2881,X,6
2882,2,7
2883,8,2
2884,7,5
2885,2,16
2886,2,2
2887,X,2
2888,5,7
2889,6,6
288X,3,6
288E,2,4
2890,2,2
2891,4,2
2892,2,3
2893,2,2
2894,1,2
2895,16,16
2896,1,1
2897,2X,8
2898,3,1
2899,6,4
289X,7,3
289E,12,X
28X0,1,4
28X1,4,8
28X2,2,1
28X3,2,2
28X4,1,2
28X5,2,16
28X6,5,1
28X7,6,6
28X8,2,3
28X9,8,2
28XX,6,5
28XE,2,6
28E0,3,2
28E1,6,10
28E2,E,9
28E3,4,32
28E4,9,5
28E5,2,4
28E6,6,2
28E7,16,10
28E8,2,3
28E9,8,2
28EX,1,3
28EE,18,16
2900,4,1
2901,4,6
2902,9,10
2903,2,8
2904,6,2
2905,16,6
2906,1,4
2907,4,10
2908,2,1
2909,1X,2
290X,6,6
290E,6,4
2910,3,5
2911,6,8
2912,2,X
2913,4,2
2914,4,3
2915,2,14
2916,4,2
2917,6,8
2918,8,4
2919,2,8
291X,3,2
291E,2,6
2920,6,2
2921,6,6
2922,6,X
2923,X,8
2924,3,5
2925,6,X
2926,1,5
2927,10,6
2928,8,1
2929,4,4
292X,1,5
292E,6,X
2930,1,1
2931,4,10
2932,8,1
2933,8,4
2934,1,6
2935,2,40
2936,5,1
2937,4,12
2938,3,3
2939,8,X
293X,1,18
293E,8,6
2940,1,1
2941,6,2
2942,3,1
2943,4,4
2944,7,3
2945,12,4
2946,2,5
2947,6,2
2948,E,3
2949,2,14
294X,3,2
294E,2,X
2950,1,2
2951,6,18
2952,2,1
2953,2,2
2954,1,2
2955,22,4
2956,4,1
2957,10,26
2958,3,7
2959,2,8
295X,4,2
295E,12,14
2960,2,7
2961,4,2
2962,3,X
2963,4,6
2964,7,9
2965,12,10
2966,1,3
2967,X,2
2968,13,1
2969,4,16
296X,3,5
296E,20,6
2970,5,5
2971,6,6
2972,2,6
2973,2,2
2974,11,2
2975,8,X
2976,8,7
2977,4,12
2978,2,6
2979,4,2
297X,6,3
297E,20,4
2980,2,3
2981,X,2
2982,3,3
2983,14,4
2984,3,12
2985,10,14
2986,3,3
2987,4,6
2988,5,4
2989,4,4
298X,4,6
298E,2,6
2990,1,2
2991,6,2
2992,6,1
2993,6,8
2994,3,3
2995,6,X
2996,2,4
2997,4,2
2998,6,4
2999,2,10
299X,1,2
299E,2,4
29X0,4,1
29X1,X,18
29X2,2,3
29X3,4,2
29X4,1,3
29X5,12,4
29X6,5,1
29X7,10,18
29X8,8,3
29X9,6,8
29XX,X,20
29XE,2,4
29E0,2,2
29E1,4,2
29E2,8,3
29E3,8,X
29E4,1,5
29E5,8,6
29E6,2,1
29E7,6,2
29E8,9,9
29E9,2,4
29EX,3,2
29EE,2,26
2X00,5,2
2X01,6,10
2X02,6,6
2X03,4,8
2X04,6,3
2X05,2,4
2X06,1,2
2X07,X,20
2X08,3,1
2X09,2,6
2X0X,6,2
2X0E,6,X
2X10,1,3
2X11,10,2
2X12,3,1
2X13,14,X
2X14,3,9
2X15,22,14
2X16,2,3
2X17,4,2
2X18,2,3
2X19,X,2
2X1X,1,3
2X1E,2,1X
2X20,4,1
2X21,6,8
2X22,3,4
2X23,10,6
2X24,4,3
2X25,2,4
2X26,3,2
2X27,4,10
2X28,2,3
2X29,2,2
2X2X,1,2
2X2E,6,20
2X30,1,1
2X31,6,12
2X32,5,1
2X33,2,4
2X34,1,2
2X35,12,X
2X36,4,1
2X37,X,6
2X38,3,4
2X39,2,4
2X3X,1,2
2X3E,2,X
2X40,4,1
2X41,6,6
2X42,8,X
2X43,6,12
2X44,4,3
2X45,16,10
2X46,1,5
2X47,16,2
2X48,16,1
2X49,2,6
2X4X,7,2
2X4E,12,4
2X50,1,3
2X51,16,6
2X52,9,1
2X53,10,6
2X54,4,3
2X55,2,4
2X56,3,2
2X57,4,8
2X58,2,3
2X59,2,2
2X5X,1,2
2X5E,6,4
2X60,1,1
2X61,10,10
2X62,2,1
2X63,8,2
2X64,1,5
2X65,12,4
2X66,2,1
2X67,6,2
2X68,3,16
2X69,6,10
2X6X,4,5
2X6E,18,6
2X70,6,3
2X71,X,8
2X72,3,4
2X73,2,8
2X74,4,2
2X75,26,2X
2X76,1,3
2X77,4,2
2X78,9,1
2X79,X,14
2X7X,4,3
2X7E,6,4
2X80,1,9
2X81,4,18
2X82,3,1
2X83,12,4
2X84,13,5
2X85,6,26
2X86,1,4
2X87,4,26
2X88,E,1
2X89,8,16
2X8X,1,6
2X8E,2,4
2X90,2,1
2X91,4,2
2X92,5,3
2X93,4,X
2X94,1,6
2X95,16,10
2X96,1,1
2X97,X,8
2X98,13,1
2X99,X,4
2X9X,7,8
2X9E,6,6
2XX0,6,4
2XX1,6,12
2XX2,2,3
2XX3,2,2
2XX4,1,2
2XX5,8,10
2XX6,1,1
2XX7,6,6
2XX8,3,1
2XX9,4,22
2XXX,X,3
2XXE,12,4
2XE0,4,3
2XE1,4,8
2XE2,2,17
2XE3,6,2
2XE4,4,E
2XE5,2,6
2XE6,2,2
2XE7,6,2
2XE8,8,3
2XE9,4,4
2XEX,1,5
2XEE,2,26
2E00,3,1
2E01,X,12
2E02,6,9
2E03,4,8
2E04,4,3
2E05,2,6
2E06,2,2
2E07,16,2
2E08,9,16
2E09,2,6
2E0X,1,2
2E0E,2,10
2E10,5,1
2E11,6,8
2E12,8,3
2E13,2,4
2E14,7,2
2E15,18,6
2E16,1,3
2E17,X,8
2E18,5,1
2E19,6,8
2E1X,3,5
2E1E,10,34
2E20,3,7
2E21,4,6
2E22,2,7
2E23,4,2
2E24,9,5
2E25,2,24
2E26,2,2
2E27,6,2
2E28,3,4
2E29,12,8
2E2X,4,8
2E2E,2,6
2E30,1,2
2E31,14,10
2E32,5,1
2E33,2,X
2E34,1,2
2E35,2,4
2E36,5,1
2E37,4,6
2E38,2,X
2E39,4,2
2E3X,1,10
2E3E,8,4
2E40,2,1
2E41,4,2
2E42,2,3
2E43,14,2
2E44,3,9
2E45,6,6
2E46,5,5
2E47,X,8
2E48,2,3
2E49,4,2
2E4X,1,19
2E4E,12,6
2E50,1,1
2E51,1X,10
2E52,3,1
2E53,X,4
2E54,3,15
2E55,2,24
2E56,1,2
2E57,6,10
2E58,5,1
2E59,12,16
2E5X,3,3
2E5E,2,4
2E60,1,2
2E61,X,6
2E62,9,1
2E63,X,6
2E64,3,5
2E65,6,X
2E66,1,5
2E67,4,6
2E68,3,1
2E69,2,4
2E6X,9,2
2E6E,2,X
2E70,3,2
2E71,16,18
2E72,2,3
2E73,4,2
2E74,7,3
2E75,2,6
2E76,3,2
2E77,24,8
2E78,8,7
2E79,2,X
2E7X,X,2
2E7E,2,6
2E80,2,2
2E81,4,2
2E82,6,3
2E83,8,10
2E84,6,6
2E85,28,4
2E86,3,6
2E87,6,8
2E88,2,7
2E89,6,2
2E8X,1,10
2E8E,8,6
2E90,4,1
2E91,16,6
2E92,2,4
2E93,2,2
2E94,1,2
2E95,10,4
2E96,5,1
2E97,6,12
2E98,2,3
2E99,8,2
2E9X,6,3
2E9E,10,16
2EX0,2,4
2EX1,10,2
2EX2,E,6
2EX3,X,6
2EX4,3,5
2EX5,2,10
2EX6,1,2
2EX7,30,2
2EX8,2,1
2EX9,X,2
2EXX,1,5
2EXE,2,16
2EE0,6,1
2EE1,4,12
2EE2,9,7
2EE3,6,8
2EE4,11,3
2EE5,6,4
2EE6,1,5
2EE7,4,2
2EE8,3,1
2EE9,1X,10
2EEX,9,6
2EEE,28,4
3000,2,3
3001,34,2
3002,3,4
3003,4,4
3004,1,5
3005,8,14
3006,5,1
3007,6,12
3008,6,6
3009,4,4
300X,3,3
300E,2,X
3010,1,2
3011,4,6
3012,6,1
3013,2,6
3014,3,2
3015,8,X
3016,3,4
3017,6,18
3018,5,6
3019,6,10
301X,3,5
301E,70,X
3020,1,6
3021,16,6
3022,8,1
3023,6,8
3024,4,6
3025,2,6
3026,2,2
3027,10,2
3028,2,3
3029,8,2
302X,4,6
302E,18,X
3030,3,4
3031,6,20
3032,3,4
3033,20,6
3034,4,3
3035,8,4
3036,1,4
3037,64,2
3038,2,1
3039,2,2
303X,1,2
303E,2,40
3040,1,1
3041,1X,6
3042,5,1
3043,12,4
3044,1,8
3045,8,4
3046,2,1
3047,X,2
3048,9,4
3049,14,4
304X,3,5
304E,2,2X
3050,3,2
3051,4,6
3052,3,3
3053,12,6
3054,6,8
3055,2,X
3056,2,2
3057,X,2
3058,5,6
3059,4,4
305X,4,3
305E,6,4
3060,2,3
3061,6,2
3062,E,3
3063,8,8
3064,1,9
3065,6,X
3066,3,1
3067,X,12
3068,2,3
3069,2,2
306X,16,2
306E,18,4
3070,7,3
3071,X,16
3072,9,3
3073,6,X
3074,1,E
3075,10,20
3076,3,1
3077,4,6
3078,6,7
3079,6,4
307X,1,6
307E,2,10
3080,1,1
3081,6,18
3082,8,1
3083,2,12
3084,10,2
3085,8,4
3086,3,4
3087,4,6
3088,6,6
3089,4,X
308X,6,5
308E,10,4
3090,3,5
3091,1X,12
3092,2,3
3093,6,2
3094,1,3
3095,12,4
3096,2,1
3097,10,2
3098,2,6
3099,8,2
309X,1,9
309E,2,4
30X0,3,1
30X1,4,10
30X2,2,10
30X3,8,2
30X4,1,3
30X5,8,X
30X6,7,1
30X7,14,8
30X8,3,4
30X9,2,X
30XX,7,2
30XE,2,X
30E0,X,2
30E1,4,10
30E2,5,6
30E3,2,X
30E4,9,2
30E5,8,4
30E6,1,7
30E7,X,12
30E8,3,1
30E9,2,14
30EX,6,2
30EE,6,X
3100,2,9
3101,4,2
3102,3,4
3103,2,4
3104,1,2
3105,2,24
3106,7,1
3107,4,6
3108,5,3
3109,8,4
310X,6,6
310E,12,10
3110,5,5
3111,X,8
3112,5,6
3113,2,6
3114,3,2
3115,2,4
3116,1,2
3117,6,12
3118,6,1
3119,4,10
311X,1,6
311E,18,1X
3120,3,1
3121,6,6
3122,2,3
3123,2,2
3124,3,2
3125,6,6
3126,4,3
3127,X,16
3128,5,6
3129,2,X
312X,3,2
312E,12,X
3130,2,3
3131,6,2
3132,2,3
3133,6,2
3134,9,3
3135,2,6
3136,3,2
3137,10,8
3138,5,4
3139,4,4
313X,7,E
313E,6,4
3140,2,3
3141,16,2
3142,5,13
3143,4,16
3144,1,3
3145,8,4
3146,4,1
3147,6,6
3148,5,6
3149,2,6
314X,1,2
314E,6,6
3150,7,1
3151,4,10
3152,2,4
3153,10,2
3154,1,5
3155,6,14
3156,2,1
3157,6,2
3158,3,3
3159,4,4
315X,1,3
315E,2,24
3160,4,1
3161,X,8
3162,5,6
3163,4,4
3164,4,6
3165,30,6
3166,1,3
3167,6,6
3168,9,1
3169,X,8
316X,3,3
316E,6,16
3170,1,4
3171,6,12
3172,8,1
3173,2,8
3174,1,2
3175,6,10
3176,1,1
3177,10,2
3178,9,1
3179,10,4
317X,3,5
317E,2,6
3180,3,2
3181,4,8
3182,2,10
3183,6,2
3184,4,E
3185,2,6
3186,1,2
3187,6,2
3188,8,1
3189,2,14
318X,4,2
318E,6,4
3190,1,5
3191,X,6
3192,5,1
3193,4,6
3194,1,3
3195,2,X
3196,1,1
3197,4,8
3198,2,1
3199,2,2
319X,3,2
319E,8,4
31X0,1,5
31X1,2X,6
31X2,E,1
31X3,2,4
31X4,6,2
31X5,6,6
31X6,2,3
31X7,4,2
31X8,3,9
31X9,14,18
31XX,6,9
31XE,26,1X
31E0,3,4
31E1,16,16
31E2,E,6
31E3,6,4
31E4,9,6
31E5,8,4
31E6,6,4
31E7,6,6
31E8,2,4
31E9,2,2
31EX,1,2
31EE,16,X
3200,3,1
3201,4,8
3202,2,3
3203,8,2
3204,1,3
3205,12,14
3206,1,1
3207,1X,2
3208,10,1
3209,6,12
320X,1,5
320E,18,X
3210,3,1
3211,6,6
3212,2,4
3213,12,2
3214,9,9
3215,2,6
3216,4,2
3217,24,12
3218,3,X
3219,2,6
321X,4,2
321E,6,6
3220,2,3
3221,6,2
3222,13,3
3223,4,6
3224,1,6
3225,2,4
3226,1,1
3227,4,12
3228,9,1
3229,8,6
322X,1,5
322E,20,4
3230,5,1
3231,4,6
3232,5,3
3233,8,8
3234,6,6
3235,2,4
3236,9,2
3237,6,8
3238,5,3
3239,X,4
323X,1,3
323E,12,6
3240,1,1
3241,14,16
3242,3,1
3243,2,4
3244,3,2
3245,6,6
3246,1,8
3247,4,6
3248,2,1
3249,2,2
324X,1,2
324E,8,4
3250,4,1
3251,4,8
3252,2,6
3253,2,2
3254,19,2
3255,6,4
3256,4,5
3257,4,10
3258,5,3
3259,2,10
325X,11,2
325E,2,4
3260,3,2
3261,10,16
3262,2,7
3263,4,2
3264,4,5
3265,12,10
3266,3,3
3267,X,12
3268,3,6
3269,12,6
326X,X,3
326E,6,6
3270,1,5
3271,4,2
3272,2,1
3273,2,2
3274,7,2
3275,10,X
3276,1,4
3277,X,6
3278,3,1
3279,2,4
327X,3,2
327E,6,14
3280,1,3
3281,4,6
3282,5,1
3283,6,4
3284,1,9
3285,10,4
3286,2,1
3287,1X,2
3288,3,4
3289,8,4
328X,6,8
328E,2,10
3290,1,2
3291,6,2
3292,3,1
3293,12,X
3294,7,5
3295,2,X
3296,2,2
3297,4,2
3298,2,3
3299,18,2
329X,1,10
329E,6,1X
32X0,4,1
32X1,X,12
32X2,8,6
32X3,4,6
32X4,6,3
32X5,8,6
32X6,2,4
32X7,4,2
32X8,5,6
32X9,8,X
32XX,4,9
32XE,6,6
32E0,7,3
32E1,10,6
32E2,2,7
32E3,16,2
32E4,4,3
32E5,18,10
32E6,3,3
32E7,16,8
32E8,12,4
32E9,4,24
32EX,3,5
32EE,22,X
3300,5,8
3301,4,18
3302,12,X
3303,2,6
3304,4,2
3305,2,4
3306,1,2
3307,6,8
3308,10,1
3309,2,6
330X,3,2
330E,12,X
3310,2,3
3311,16,2
3312,2,3
3313,X,2
3314,13,6
3315,20,4
3316,3,3
3317,4,6
3318,2,4
3319,4,2
331X,1,6
331E,2,16
3320,1,1
3321,4X,8
3322,3,1
3323,2,4
3324,7,2
3325,6,20
3326,1,3
3327,14,10
3328,6,1
3329,2,6
332X,1,2
332E,16,X
3330,1,1
3331,4,20
3332,3,1
3333,2,4
3334,1,2
3335,22,6
3336,1,1
3337,4,2
3338,2,1
3339,6,2
333X,3,5
333E,10,4
3340,2,5
3341,14,2
3342,6,9
3343,4,12
3344,1,8
3345,12,14
3346,3,1
3347,X,12
3348,6,6
3349,6,4
334X,4,3
334E,2,4
3350,2,2
3351,4,2
3352,E,3
3353,4,10
3354,3,8
3355,16,X
3356,1,4
3357,20,12
3358,2,1
3359,4,2
335X,14,5
335E,6,1X
3360,1,4
3361,X,18
3362,6,1
3363,2,X
3364,1,2
3365,6,6
3366,4,1
3367,6,18
3368,2,4
3369,6,2
336X,7,3
336E,2,X
3370,1,2
3371,1X,12
3372,3,1
3373,10,4
3374,4,8
3375,2,1X
3376,10,2
3377,30,10
3378,5,3
3379,8,6
337X,1,5
337E,2,10
3380,3,1
3381,4,18
3382,5,6
3383,4,4
3384,1,5
3385,6,6
3386,2,1
3387,4,2
3388,9,3
3389,2,8
338X,3,2
338E,2,6
3390,5,2
3391,4,10
3392,5,X
3393,8,4
3394,6,3
3395,8,1X
3396,3,3
3397,44,10
3398,5,7
3399,2,8
339X,3,2
339E,2,X
33X0,1,2
33X1,24,6
33X2,6,1
33X3,12,X
33X4,1,6
33X5,2,4
33X6,1,1
33X7,4,6
33X8,2,1
33X9,2,2
33XX,3,2
33XE,6,10
33E0,1,6
33E1,16,2
33E2,5,1
33E3,2,4
33E4,3,2
33E5,6,4
33E6,4,7
33E7,4,18
33E8,6,9
33E9,4,4
33EX,6,5
33EE,2,14
3400,4,2
3401,14,26
3402,9,10
3403,2,8
3404,3,2
3405,6,4
3406,3,4
3407,6,10
3408,9,4
3409,8,6
340X,4,9
340E,18,X
3410,3,4
3411,X,8
3412,2,3
3413,2,2
3414,7,2
3415,22,14
3416,1,3
3417,4,6
3418,3,1
3419,6,X
341X,1,5
341E,12,4
3420,5,1
3421,1X,8
3422,3,4
3423,12,6
3424,6,E
3425,2,10
3426,1,2
3427,6,8
3428,3,1
3429,2,6
342X,3,2
342E,12,10
3430,2,3
3431,4,2
3432,2,3
3433,4,2
3434,1,8
3435,6,4
3436,4,1
3437,6,30
3438,5,7
3439,8,8
343X,1,3
343E,6,4
3440,2,1
3441,10,2
3442,2,9
3443,8,2
3444,1,5
3445,30,4
3446,3,1
3447,X,10
3448,2,17
3449,4,2
344X,9,9
344E,10,6
3450,1,4
3451,X,8
3452,3,1
3453,4,4
3454,4,3
3455,8,6
3456,1,3
3457,6,6
3458,2,1
3459,8,2
345X,3,3
345E,8,X
3460,3,4
3461,4,8
3462,10,13
3463,8,4
3464,3,5
3465,6,X
3466,1,6
3467,4,2
3468,2,1
3469,X,2
346X,1,5
346E,6,4
3470,2,1
3471,X,2
3472,3,11
3473,6,6
3474,1,9
3475,2,1X
3476,1,1
3477,6,2
3478,8,1
3479,10,6
347X,4,5
347E,12,6
3480,1,10
3481,24,6
3482,2,1
3483,2,2
3484,1,2
3485,8,1X
3486,5,1
3487,X,16
3488,13,7
3489,2,4
348X,1,2
348E,12,6
3490,1,1
3491,10,30
3492,6,1
3493,2,10
3494,20,2
3495,12,14
3496,3,7
3497,6,18
3498,6,3
3499,4,18
349X,1,5
349E,10,X
34X0,1,1
34X1,10,10
34X2,5,1
34X3,X,4
34X4,4,10
34X5,6,4
34X6,3,3
34X7,4,26
34X8,2,6
34X9,2,2
34XX,4,2
34XE,2,4
34E0,6,2
34E1,10,8
34E2,2,3
