2: 1, 2, 4, 8, 14, 28, 54, X8, 194, 368, 714, 1228, 2454, 48X8, 9594, 16E68, 31E14, 63X28, 107854, 2134X8, 426994, 851768, 14X3314, 2986628, 5751054, E2X20X8, 1X584194, 38E48368, 75X94714, 12E969228, 25E716454, 4EE2308X8, 9EX461594, 17E8902E68, 33E5605E14, 67XE00EX28, 1139X01E854, 2277803E4X8, 4533407X994, 8X668139768, 159114277314, 2E6228532628, 5E0454X65054, EX08X990X0X8, 1E81597618194, 3E42E73034368, 7X85E26068714, 1394EX50115228, 2769E8X022X454,
40: 1, 40, 1400, 54000, 1940000, 71400000, 2454000000, 95940000000, 31E1400000000, 107854000000000, 4269940000000000, 14X331400000000000, 5751054000000000000, 1X5841940000000000000, 75X9471400000000000000, 25E716454000000000000000, 9EX4615940000000000000000, 33E5605E1400000000000000000, 1139X01E854000000000000000000, 4533407X9940000000000000000000, 15911427731400000000000000000000, 5E0454X65054000000000000000000000, 1E815976181940000000000000000000000, 7X85E2606871400000000000000000000000, 2769E8X022X454000000000000000000000000, X633XE408E55940000000000000000000000000, 361137942E99E1400000000000000000000000000, 120452714EE33854000000000000000000000000000, 48158X457E9129940000000000000000000000000000, 1685XE55X7E04E31400000000000000000000000000000, 629E799E678179054000000000000000000000000000000, 20E3X733X2686701940000000000000000000000000000000, 839365134X2X24071400000000000000000000000000000000, 29312185174E4942454000000000000000000000000000000000, E1048698657971495940000000000000000000000000000000000, 38416X32X1X724571E1400000000000000000000000000000000000, 12946350E476495X47854000000000000000000000000000000000000, 4E161183966171E5669940000000000000000000000000000000000000, 1786046932206479X2331400000000000000000000000000000000000000, 66X0163108821673491054000000000000000000000000000000000000000, 2234061042X8862517041940000000000000000000000000000000000000000, 891420414E6XX098641471400000000000000000000000000000000000000000, 2E05481457X37432X1456454000000000000000000000000000000000000000000, E8196855X752550E455X15940000000000000000000000000000000000000000000, 3X872299E6589983959E45E1400000000000000000000000000000000000000000000, 136X48E33X1XE32931E395E854000000000000000000000000000000000000000000000, 52356E91347790E107931EX9940000000000000000000000000000000000000000000000, 1891X3E051667038427107E731400000000000000000000000000000000000000000000000, 6E075381862241294X4427X5054000000000000000000000000000000000000000000000000,
41: 1, 41, 1481, 58101, 1E20141, 7X725581, 2823504201, XE53E650241, 3888921259681, 13277956E180301, 5219297935990341, 191928548E289X1781, 7242806045X20248401, 25472XX0763X629920441, 9EE96X306899E55X535881, 349E20EX53601794E7724501, 11X86760577366895360480541, 4888E077E009595X67377099981, 1737851733E3287900E99EX410601, 669X54E68710213794031952830641, 229X3813250E1873X9150X363E851X81, 916310120X89601XXE298604X29508701, 313267149579X967967X5787799457E0741, 108214E08680E5101X02190632XE331415E81, 43947911XE2EX79175X891E172X80385X14801, 15753E81897E26583770994X566969317X380841, 5EE492830E549452X9EX3E4X87990799910EXX081, 2059657E86X906314X295216E93X9E7E0X150730901, 83E7E516X01XE16889946185610E2874253975760941, 2X02757E4XX7975457EE350E65X49X1201E8635E792181, E6XX86157055X34E31790E8E15E58229280998346858X01, 3E32588EE98X4XEE1E9880EE5513X25137XE4069974750X41, 141011488E29260X87128500991X487XX3E38363X031X386281, 5581468385X37297910004533X47534342120X497E0X71194E01, 1X421773E17E0865481101616694X46858069565754272E8350E41, 7730880E05941XX4010516203984X47471X38774E4X277189E8X381, 27075E4E90E71E9424428E2233673X4X1927123132698902108E21001, X696737400E431121793257E355EX9595276EX28215988986405761041, 3718EE98E43X44759888X111511557087638E648E480887E79X5XE7X2481, 128218E2964793XX688781256996E399E28937114660XE7466E3X197079101, 4EE4915X4E0E90E5157340E08X0142716X19E7E6766989516X4285419781141, 18496530E613000X7XEX8779200X562714E55876209998X5E5033059E44406581, 6E36E356XEE1303763X6932852368647092944282541092X376134E97498625201, 2441741192X84142989X17X2052464X08X184292E5E984188097E2E42327793E1241, 978X6E88289809635902490639286191014E13390E5270E04E354E04131929103X681, 3347325X571E5E2X8259994E194809121159142640X836X908211110491X283123X1301, 11499811E8X2EE2X976190E516340E11967062623X777X71XE946555275468E87X5831341, 468806090E1X28XX138120X7E27779383EX914335X5232329X136432384E767X4192882781, 16754X091096692433400957649922901036E26552E72303262334E5051435X212E281569401,
42: 1, 42, 1544, 60408, 2114X94, 887X4XX8, 3040945454, 1074E3064628, 446X6X8269E14, 163080862854368, 640896E5E323X994, 224E07XEX8E38308X8, 920608E969314491054, 322613151X26E839X3X28, 1132552EE5869087E100714, 473427X59998190102225768, 1723E70982XX3E364291235594, 67E8635444130508575XE64X0X8, 2392962442112790E35278081E854, 9785779X14871039E038EE6X029228, 342135X701979633E3E375X258E63314, 11E4946612762581X525112463E4016E68, 4X15E0E150E3X37E958126EXX4528670194, 1822281X3E1E20E33157909173259375274X8, 701131E9046067XE701639208344090E8XX454, 25247322E769238E832643826X600E1X0E132628, X17E23344562377485465E4287903X57EX3345E14, 362E0758026E97189724E0937403741773498088368, 1280207174X911E928000612906930729842037026994, 511486588X49XX305140215158426861849452E2X848X8, 1927976EX4E413287936889E418967E570EE05X2X06E9054, 7450617154731354048X049533279919361800479X50E7X28, 2685016780522E442978997E3E7506814876E41747152068714, X7E0X657E597434178228X31264E039997E6E328917E663E9768, 385017XE71X2079E2X0134X8E0685E3XXX322XE5460E2124721594, 1350X6XE83984687499854249203E492352934178493X68EE1XX20X8, 5431809887X4XEEXX0X5235EX25455X363967E2X0EXX201585E247854, 1X390E746409459E71E75766E46246X4X8399909X017244619487E41228, 78E7X048X4E308363X251554E499E074467XX794E867EX2975181130E314, 283467978E46X8X6840614086760E40682E8E4452897934780E4E8729XXE68, E260E862335088EEX8X156XE7733E2X3X44E342594824813E7E689X19358194, 3X85409595831055E68X21298583X49E01246EE641161E596672209034857E4X8, 142722E361584X3XXX20X491853881413X4EE11X0508381X1935E07172173716454, 5769E43076190303524773X11216197161498297990X73E8348680587XX84E846628, 1E56553887373707237E386006XX375E835X0438267982668617795EX0E47088XE1E14, 8190X8163X504E45E73115502492E12X866395E427864273E569X56E3EE515051660368, 29E3985X4414E8748X42X806X9EX6232077239693701656X65925172E27973XE945112994, E951X545211X89X98E18056491759952677E79X28E264E27E00414822906063910527188X8, 411359645689X8930724E5E07X092293877E2670752868690EX15196135812237X3989925054,
43: 1, 43, 1609, 64923, 2323069, 9766E483, 34E0E64E09, 125E1102E023, 5172174049969, 199960X21857783, 7887497312EE5809, 28X07549X238991323, E76877E5X39X5584669, 415168699XX2E53273X83, 15609764E91166748116509, 62494E031E796X14X4963623, 22423EXX1546180EE82458E369, 93E9XE7101X21142X7X10500183, 337E3173137X2X890333X49307209, 12068X39X2664637241E15233E65923, 4E8477X2X49912936E8231081X066069, 191878646225582962779715X798378483, 75X38931234531EX5526193403223587E09, 279X9X342083X455551181652116389398023, E330EX8288E450E2207X1663EX959X37210969, 3EXX1264E720396E62894068XE6X38X935X64783, 14E70E19313574186E5738247X7219X9959E918809, 60130E464258X273568X07X19606190E7394EX3X323, 216541042EX64750E8776894174821571411024X47669, 9064844608591767198517386X4X902928473X28180X83, 32531E67190059E1048299X09522983E9257714547139509, 1174454104532092147XEE8994105E24E015E329XX62710623, 49X36X8446X4592EEX978XX568451272X9642X9012850152369, 185X9235675210638E6XEXX25756982093X600383525936109183, 73109088716EX529E12487145X87E18937576138271665XX62X209, 26X162610638854302212062X10698443648XXE67E03697128612923, XE10547X5299EX90992XE8260X54E2663021X47137X31X92261E29069, 3X514XX9542E95686563477X7984EE7986991E162664750904822885483, 14538EX3X190812763558486632292X6234E5E2354991766247X956EXXE09, 59X6E24X4155X521E8832803876593283860X2687E559E084196X288745023, 208EE5727E623E40249E1841398066485391974X6998391EE577815707393969, 8922989839E3X920X26242557212391EX6EX7X58XE823EE598E57628E71071783, 31305E452433168E97483EX5295E09EE55E863564X779XE998508XE58131563E809, 1123E133X101X37821X4E4E542X420659844928862926318282961X69154325XX7323, 480X82513X37X95791E30607901E88368268327025918741E4EX51EX8919177130X669, 17X394X3874966X2EEE29E188E3849E314XX517E9X65X372836253E5672X59E324089X83, 704X0E7997546E168E8902442008862X2EX23X0E2E96X93852E447987092692X6E3160509, 25X86X1627X7X553781X23X05863102616843X39E98183968X36379236031X932E5X3479623, X706510553635516577X3X38032713X8075644X352172417778E96008X715094969X84915369,
44: 1, 44, 1694, 69454, 2547314, X73E5594, 39E9179054, 1472E7171E14, 5EE4X2XE04194, 21E95047395E854, 9470997E851X8714, 347X765X6864252994, 12822081590E62682454, 53754XE24E41XE0E63314, 1XE83534655203401E21594, 8367XXX77E64925484525054, 2EE4X332125E87X74432659E14, 10E950619129X961EXX5E0130194, 48309X277542X9287715785507854, 183936835032467E94XX45475X94714, 740434EX991X38X70930E3405687X994, 279566976X380825X74140X5601162X454, E5900558987XXE695E999793X04X704E314, 418E01E8X216336151E2659847591X5949594, 15E67886X4127232624470120404E8150891054, 65X095918993319XXX2EX45095596721E1E45E14, 2413750E7624217XE304E4E1E4E914714445358194, X197820246X2132349195544556E5EX9XXE2E073854, 37E99348X3981159X8778E72E38219E6XE3487X780714, 13X724286485E0X52X5516X348EE53E21E4X856212X6994, 589E2238E8497E928536298686E97105455247X914596454, 20X305602X849X6EE86E302111231685E336642275E5137314, 8E851EX10644X9X3X9209090891969098X34361745961775594, 32X86473863712X88X78E33331E7953362466726EE51271039054, 12064E7E80E369465X6168X2218658XX32X38473239613285431E14, 50X39666700E54781566924153500X70604803E5X05255E872584194, 19E8854446441741324053X1X2X9839X62182951935X679X932881E854, 7E29872XE769XE995X15E080046X0069693380X3831589XX81E97468714, 2X48213476496E72513X57XX8179742555423XE87E964X2E234717E912994, 105035168078962326189463233197X2777220E69671390485X7XE26E542454, 45992X28XX961299XX7607719X179X0350E15021546983184962347217223314, 17524043X72925426E20628XEX7E1X752X00218923395E9744929X7E12E15X1594, 702615689E3EX723204X2EX7762442028340935E9X451E17E0802X24148253X5054, 264XX641231135E1989904E6106X2X08E7X57431E28E244323XX90421X03670919E14, XE93175919497183X223195X46584372X6143X5847X862X5X0E271613E5346737E0194, 3E701704E78896E4081597914E8082774565X89484224E05538072X65916X7877X387854, 152246X59655X16116E251976166XE74EE40166084216539E6EXX74580E69X155208154714, 6256399513E93X64XX0663986685E6417914682302127E0722371EE4702167X364XE233X994, 22X7E464X193049792E64346105099E5E175E8E59091363X715E70793X4928X0739345X4XX454,
45: 1, 45, 1761, 721X5, 2786301, E8077345, 4366971X61, 16E8004734X5, 6E96418420601, 26X11035X502645, E4269634E01E2161, 4217400908786447X5, 16551483402208146901, 695E718688970EX119945, 25EE4266986X43437102461, E05917300XX38X9EX35X5XX5, 4091541033EE663X1454E41001, 15E4347062879E9XE807XX105045, 6731XE3136027129566XXX66X2761, 2520E5388856E5453960620703171X5, X8X226556547868758E8330701X07301, 3E50E92615596098104776456E81480345, 155553E810526E96886858318796X1752X61, 6511066686E04X128597515X7253291X184X5, 2445974XE7X689474E575976E99933251961601, X5397588559789548X7X0765X241E5188E007645, 3X159603542771989E3074937X0447587747293161, 14E866E73277766EEEX858811173745031773E2X97X5, 62E890931278840XEE635338X012E6621X27447987901, 23719804X84814X0069X9237602560E9362166465E22945, X1X6E8597307X2422618672016XX3X4006349X20824X3461, 38X389857505X80459116917X6E5E7078239035E102754XXX5, 146165XX499320157951EXX4398894219E226X351E5E6XX82001, 60E0980EE31XEX65E47996E909E693560X494351979416120X045, 22X0X688488E565683366339E0800E03399E13E18E74327E2183761, 9X65X7850X7675666667987X99E440827X4X0X428735X290455801X5, 3776800024XE42E5XXXE45E2X94E21E0388E459880024X21X782048301, 140845400X784190912242X27976946584576297E340X74E63EE0E885345, 5XE0E7683XEEX390422848718564E5071E8X2648098EXX8XXE77E39533X61, 2212E3446936E466X659E09E66453X53778X1122777087154254X0E883814X5, 9735E9X41E09831046789X7EEX17611509206X2978621E54769X4639482X2601, 36525526845X695768141E813E3921XE3446063247073676955169EX8584710645, 1374EX0036E9E7E9X459E4869X4E766539X3X838163182834E8E7E21635203374161, 58E9032139X306326998E39X16EE43X55X672282X87X53X70EX760448919E26E527X5, 2147XX2039X63538241405EX58EX921122E7189X494291619345E1774X850X648608901, 9416XXXE4X759253241XX2553486662X2E1267E6E13823819EXX222787324X6296927945, 3532E622446E057931444E0X03E98X9672E04352170932230116XE7981011765642X884461, 132340X38542690E3X90358X8357203821EX86E1X5024E07E34EE655588550236508944E3XX5, 57108E9643773X12025X344327387E4316963X73301X789E0X109E612353E1X17442945X03001,
46: 1, 46, 1830, 77160, 2X20900, 109934600, 497E923000, 1975XE416000, 8138730690000, 305X88786460000, 1182632X848300000, 516E42701911600000, 1E1130E767XE09000000, 87XE7X43EE71946000000, 32E745475EX220230000000, 1274320298E3990X160000000, 559123107X2E1X996900000000, 207XE41X8E412268104600000000, 92E7308643053E604783000000000, 357427924717EE9918X716000000000, 13730EXE48815EE1E19E8090000000000, 5X27X57333068E82822X63460000000000, 223EE5128878644700X0E432300000000000, 9X5E94E632X84787639431241600000000000, 3852E043X27018X89X5011E4669000000000000, 147E717753E767X0384X652925646000000000000, 62EX21435EX3EE31479E4E6550X830000000000000, 2415396138E45E8802E2943E04X01160000000000000, X665E095XX322X9011266157799050900000000000000, 3E55279686X2410464E55367451X7X94600000000000000, 159655E10269X64784X3659E91E25E6623000000000000000, 680E087X6E68548X79X3E22XE28529E3X16000000000000000, 2604192E57402033EE2458411261E688E3690000000000000000, E3167E737300912EE8481764E538X0342X0460000000000000000, 4280EEX2X27634E75X79073XX35X991310918300000000000000000, 170045E409E9X344385XX88E6X3867XE7X95171600000000000000000, 7161829038E24317482703440X485E7456651209000000000000000000, 2809770474X24721330E773163X922X320E4XE3346000000000000000000, 100374178939X883587X44280X56540X234341289230000000000000000000, 4614307495E2631378E477003E0E0039X313056354160000000000000000000, 183611893688541EX4X32X16157X1615241E780X3606900000000000000000000, 77395195X032008E49X2696967536965468X463X39264600000000000000000000, 2X2E0520831230343383E6706E95X06E0263X84544E5483000000000000000000000, 10X117E3311E417312X759E78750832716E4561801X363116000000000000000000000, 499515887E290727E6E982X489491258113209760843X1E090000000000000000000000, 198050792E864885EX15170X93634E5164E83373931753879460000000000000000000000, 8161X8XE74849322E36511X059X34350XX472X2XE8135X8E02300000000000000000000000, 3069864143319584129XXE2322243134X0X886X11465986416X1600000000000000000000000, 118678466128207765687124239X71E93940326950252184670969000000000000000000000000,
47: 1, 47, 1901, 80347, 3093601, 120670647, 5446235301, 207084590947, 9484246467001, 370632X92X21047, 145348X3440768901, 634268714X6X7X1347, 24943894754569E3X601, XEXX91302175636X91647, 4246E388999523X473X0301, 172XE9X104EX29787166E1947, 742442128XX3XX244811912001, 29829E1776993X88X15130842047, 10X48E605E8298X206464902313901, 4XE790883468X7674529393X4302347, 1X6346639E5XX887393E88388559X5601, 872959XE6780E1E563928X10X9182E2647, 335195852E52031E63E33662E13X89547301, 1308725180648325EX00812X74E0X233812947, 590350167X535X8552X311827E68X851X179001, 224437E7160X30008E010228825EX907755663047, X09E89617X9XE9034X547X259755635XE204X7X901, 3X198937172753X4373X83E9471203X01123X4X23347, 15763727584101485866X02300064356X5057882850601, 6895X61031287646X2213XX3902517X65911X4984713647, 26X35E1X82275662E47E80X9323E1671384836805506E2301, E9520217E62024X76246601457800126EE56036X0X17933947, 4602829975932E04854X996635X18056X096274441X567624001, 1877038XE1355X46968956X8X9E957X1641775E8EE06E545484047, 7X69251X0XXX1X6E19X3467297904XE500E5E44X2777X5748625901, 30150217521E8675914215X31X264X623E4483122X1010E8X70544347, 11965E99508E08243492189X05597442481115X2530274E5986306E7601, 5328951X224X816976X09E51011708E2E5101999209EEE877607E7E34647, 2019632758104E32218419743752344E6643783E90599EX86E490654859301, 928278903008X776E993030887095528XE188322X52809613X2955686X54947, 363381514193488E90194X203E4473XE6X10X9X7319E2E77007X9405935X8E001, 14191X26520166811X3821273611116E3042E1737354667391302496257002X5047, 6200E59758271071362X576E50E002296X7550456497X0362889XEE7537111190901, 243244771307X5986E171E98X43250X29X681X0854402XE41660554X31356003065347, X967X129690010763903X117756812XXE347451286X5141EE0980E9302XX2611E562601, 41595E3799E3049X5E2457325E25718401861934753595211788405E4X13895E3E6355647, 16X966298X066XX13123X58385243789247X02166212E6287264X263332401362E199X04301, 72758X6X7606178392579010E79988521E3XX990X378696550742968EE7845E1751400E75947, 29103385684841631323X634E549E6X78XXXXE686E2843186X198499E2X4347205051445336001,
48: 1, 48, 1994, 85768, 3363314, 134532628, 5E886E9054, 23X8806X20X8, XX20567E58194, 427561E11660368, 1782988E932414714, 77X5149XE2XE255228, 2E887X66305703542454, 11X8849252220940E708X8, 54X0722E4221777060E5594, 2126X9658E61E774X44556E68, 99802462998923668449605E14, 39914E111194XX86730644237X28, 159666E91143XX9EX9X25836907854, 6E06686X52422X6765E7668762EE4X8, 28366740082E6552E23X3274311E92994, 106866X283259X145829EE023X552E11768, 4X73X7E866E71E24X652774XX09457937314, 1X9621927X86150329204366X6E78X4349X628, 8X44X03049E867530X9580681464143EX611054, 354466921X667XX8642425671X51724275050X0X8, 14105276X09270X9E976E75X9487E56E8275E7E0194, 630X0433XE70102670E462E63X051606642EX4E48368, 2523X97E6320848EX905111995X9EE026579E4711X8714, E42X25119297321E621E91458366774EX24651514X01228, 44E9373943109XX118X12X64X6866E6733711EX7X66856454, 1872E4X177X4EX2714131951X933X85X9E491535892735988X8, 8019927378873381231X8400X3361E76652268828E0203149594, 3148570210081E5196689XX83EE4492326023E4649749526642E68, 1265E6089883211404675229XX79062X6E80XX511X4X6403X5799E14, 57X3983514669922992X82522982251546582879486916960X45X3X28, 22481927EX52796X51715X342512233X9122648439EE67384404E41E854, X31X0305348444807E52E3E773962762256399E01X79XX13029E0E5274X8, 3EX86922079E0459711458X636185030X35959X348986271X1123854426994, 1675EE6X1706358E09124X951447E3524003031EEX11390147116935037E9768, 72XEE9EE34X5429776572X3EX4590802X8121293E31216065513373E55130E314, 29973E2787X88E90E7221942744XX3151599598E64655E026139E4X25539X446628, 1118X244404X09XX461620378246X7X67XE1831599921774E861X5277549X04525054, 5141370429X6EX285070954EX31418930XEEX66E1969E767278888436925X9883360X8, 1EX32089792147387368E81333X6340E2433E5284047X63298408870076E765467444194, 933X9751029X56142075X59E361137042EE65446X998913112XE48082E4632112X4434368, 373624X789120986356XE4E24845208979E9X10542594X5X519711972591129919443E80714, 14X04E2980X557939420313031E0817510671E0X0E76EX8E48049144976X51916838426569228, 6669E05118096435775525X128E71E678X694E7E06347619195X26464E4080273292E7X1E6X454,
49: 1, 49, 1X69, 8E209, 3650969, 149609509, 6791989069, 276X5726E809, 105E7873315369, 4E4437X659X1E09, 1E5E8545097931669, 93747160099XEX4209, 382209X163X812419969, 155X39X913058581876509, 6E0X02012E5312E81E96069, 28X6E6965E03E8E1595018809, 110230E33X146X94X0589822369, 519X875693068927E8329EX4XE09, 2057EXE551E57E797X63455453X669, 982XE7049635XX40X4EX01X61351209, 3X01X104X92X70714158268XE01326969, 162688XXE31X8359947000203X360323509, 7261E639E5EE94675693009763X7731X3069, 2X2E33902375XE675551E3398905615E985809, 1167E6899XE2710X54X96269126E22115112E369, 54479XEX80E3381178332621292E13E3922XE7E09, 215X121258456855496362E3EX1XX9388X77X147669, X108E6E890924X1X792X87E9E33092286264306EX209, 3EE0670187078502E6XX8E1E22656776X5602259233969, 16E75733819606EX20E9905021608462E7816X5947990509, 76125768586189233X813XE9X1193958135757957113E0069, 2E7E888XX31522779958637218E552EEE615859EE6833732809, 1214X85636899766416015E1123649E2E981013859X9381638369, 57082X22XXEX68X01716711827X94E2520E4962738022572E64E09, 2266316479X251EE676X43850076285266X619264850X58750954669, X60E8X3411956659X5E7256E92E86X09127E24904401191E308X67209, 41XX7909X555E4097XX412861XE1785972978246X870554625662140969, 179086X0XX7E12X39X67159X530XX973674395E388X951X65583E40439509, 79X0485X38778X701E13X07X6E739377X4E60128863295E080068X185E9069, 31187X439E8039233919329153118E2344567659E4594311620280021449E809, 12852142624515X798X5504139E853519E9245998303552842370800X05XE45369, 59X0704EE53040E713178X763247113584X83377024449997XE06203E8410011E09, 2378894E893E474708EX99258923983160E2938303E28XX76X6X55376X67490561669, XE38588788390E09668644892780102X1X54226246840385E8277X22E81516E2214209, 43E873250835X146941X62X5796504X162X74X5E53797157446064348156945E14049969, 186X7X62603469068248XE778X035XE01278521X3424069E7E948624126E52641941XX6509, 818874E5X74080E78E4641338E7470X3596707299XE128544XE745515930390185490806069, 32824E266E4X32473960616089720970X66435X4480X89X15E412019404E45998117702248809, 1338E55313020923X9018511959709967210246X2X242EX9112X5668541E60376E54903X5452369,
4X: 1, 4X, 1E44, 94XE4, 3958X94, 163990114, 7465165454, 2E7E0951E594, 12443596E55E14, 59508X037467854, 23E65685558012994, E3192X4X45485E7314, 465267X3616090X11054, 19E1241E8E7337X0930194, 89E794169411E7X78868714, 3682371E69197641541456454, 152371475X828647XE9X7689594, 6E114484257912X6311946659E14, 2957472843E35EEXX2E673E741E854, 1159182E04E06XEE65639E5216166994, 551X21X13E9495199286613033758E314, 222XE24XX52E516X9271356073E61925054, X6X0X1786543297406642872E51786584194, 431080EE331X7765567685170329E333640714, 186E1309859314X524X064897E378059E076X454, 8355809XXEX9096517466XX684770X41E50721594, 340854EEX915E9X10997E947046482201524X831E14, 14174X21E6012E1691E486E41E9XX76586E1777E33854, 65E99525570601968350956X171X74537559XE045EX994, 274E1371X50050882406598E0E87137576061X9398E63314, 1079983470422055E736741116876436123259210513839054, 51194X041E825X26X131E5935658488E58E5EX410083X218194, 207675458165803450X1355XX89366X335936E3E8X34272414714, 9E05EEE753534943460X28667X4E1917X9XE369289824693X82454, 3EE44EEX1E6765128394151382039X62023XX7287269760909775594, 1738E41E315X0507E0231XX83959658998E2X72E16X4X63379X6X05E14, 79412X145122605232XE327823X013875123E30197236X3E79910647854, 31719E8X747881210E80X5691726463E7X7930468849131E2391E06X52994, 13186X28E3853E181285026X818X29X72415687X06070013412233492537314, 6123515327X98EX11E0830537449579293E0X59X6529X0621986EX5059751054, 2559068E56X2315297353X8175731936750E62818E137665X48E59444405X70194, EX5988734E12E0E365278973X11126E1EX6780E45183657442E35E310E6451X8714, 49481017259801667112946546933X55E7501106E4X2113170626X84E27894E196454, 1E1470X78X0088757X33E53E2008X0866X1X253097152141180605387X294559X809594, 93882235484361813E81138EE8368753910E3949X44E025960X5217E9E55366196E99E14, 38EEE67080848E81252514415X61257E81E26835381392EEEE42504072143715883915E854, 1615E99X12E46E451991886EE24959E46554244077924285EE8X38376X8269451802212X6994, 7372E156X03016E4X92241598171X20EE23X34E70E654510EX899X1673784934X08X61EE0E314, 2E350190E0526777180473E209386E209812786002791E47295X756E5E37270X5476X9977665054,
4E: 1, 4E, 2021, 9XX2E, 4084441, 17E51540E, 8212213061, 34239841E5XE, 14574880576081, 68E7427637X938E, 2921118XEEE9E94X1, 11713476X0EE20E296E, 569E379276X7E2729101, 2346X6E23E2X5019667E4E, E275X01054312789E291121, 471X9825123E30004X268492E, 1X724173E0X543901EX26E35541, 931463E0353442539932815E930E, 3963931324XE64801906X1E44X6161, 167X066328X1X84E487597E6X7E814XE, 77864809X55E37440249661XX524XE181, 316XE4E80650269238E96E034536X18928E, 1348EX15467680732452010246X067X6145X1, 63842291547196E88794X4EE8574888809086E, 270206E6X1571X137X632E26X67742XX77866201, 1085X0X2X79262084E889E5179X751X3636E003X4E, 5258862424234415457E4E23157264173E701170221, 217219X56767264314EX113014265523E05E55695X82E, X5X36E653715552E3E6275196785886533533X447E6641, 436977288080198958576X639E7X819E7E1XE3EE6E19120E, 19165446477348XX270782990X03961003EX49879E09789261, 87X68463494983942881959E713678XE17741796594E50133XE, 3668XE22X86277X6E9480977EEE4580989051413XX53417634281, 15531990027X6E7903E1E7E483E8XEX7EX0511726253E53EEX5918E, 718X5XE311090331473X84100E68X055324106X546025327E463E6X1, 2E1677094242844039801700E48X15428X8611994516EEXX10E315X76E, 124877389E769313968647954803591395879E7E109294E63737443E3301, 5X9254E4502236357EEE4X355E5513957716603E62948347E8X925344E94E, 24EE3073X87X933E0X3E90X70033815768406E7757782087E288E2EE685E321, EX6840001869E7435296974051430E281XEXX32588692167024EE3899E92472E, 4X4XXE80085170120X890530X117E1722150645921X1315745EX6874440X287741, 1EE217E4435529559249051X11771E8X384E97404170824273154E0425402345510E, 997E620X50E8885E42945140770428868246030983984368984172288028E26X80361, 4026174232E97X9929980916E136894X0X381730E7X8811613803X3E47515E17X5552XE, 179041E171E805X204X2678X9074612296280EX819398796505056E94E862419184989381, 81148558X284648EEEX26808X6031E9E89718X560898963X6909353E356X5647E437X1908E, 3395X16E263323542EE3269777773692083216750973X2X10E2697E246049524E0X1E6X767X1, 14377899114X082E3X88497546664X63114775765XE2EE3E737175600817E646X251E7XX31866E, 681X703E85X954658189373754215E8925995880E09388860X80E8063402184581E483X45550401,
50: 1, 50, 2100, X5000, 4410000, 198500000, 9061000000, 392650000000, 16X08100000000, 7X2345000000000, 332E4X10000000000, 1442902500000000000, 69919101000000000000, 2X09895050000000000000, 122407E12100000000000000, 5XE83375X5000000000000000, 256X54615410000000000000000, 103X42X6728500000000000000000, 517392490161000000000000000000, 218069EE907650000000000000000000, X842X1EX9318100000000000000000000, 4559229E5X3845000000000000000000000, 1X349E2195365X10000000000000000000000, 935017X8E25852500000000000000000000000, 3X51083588046201000000000000000000000000, 174153554741X6X050000000000000000000000000, 80872532E0894X22100000000000000000000000000, 343700242737E02XX5000000000000000000000000000, 1495E00E910637126410000000000000000000000000000, 6EE5704X95275E6078500000000000000000000000000000, 2XE93E205E2115963261000000000000000000000000000000, 126XX77X257X574E740650000000000000000000000000000000, 60X652330434410X0828100000000000000000000000000000000, 264481E431949854235145000000000000000000000000000000000, 1079E498938E00628E516X10000000000000000000000000000000000, 53319007X68702718917X2500000000000000000000000000000000000, 224389033496E10E87983301000000000000000000000000000000000000, XE9679144EEX754X730543050000000000000000000000000000000000000, 46XE9296X0EE513050322932100000000000000000000000000000000000000, 1XX6XX1EX24E91632113E1X3X5000000000000000000000000000000000000000, 964X629E300X9773X5677937410000000000000000000000000000000000000000, 3E80472183046020743922X608500000000000000000000000000000000000000000, 17X41XEX8531X60X30969E246361000000000000000000000000000000000000000000, 833896E56239464333EX17EX75650000000000000000000000000000000000000000000, 35467EX936E6XX79447E283E5138100000000000000000000000000000000000000000000, 152X93E5X5X9X652X9E38157916645000000000000000000000000000000000000000000000, 7225X79545614822618647429787X10000000000000000000000000000000000000000000000, 2EE0552E2X366E4E06867E09202732500000000000000000000000000000000000000000000000, 12E7232282358X90729693739X110401000000000000000000000000000000000000000000000000,
