1,5
926,6602201
927,31XX625
928,10E47501
929,34306837
92X,13865671
92E,5855877
930,418E431
931,264135
932,6597X9E
933,90E6X77
934,2E99X461
935,XXEE565
936,1540441
937,29X47315
938,16EX5871
939,311E5547
93X,372560E
93E,3977EE5
940,3550941
941,14E2X255
942,X42997E
943,6721207
944,7687521
945,3559845
946,8724E31
947,50X5X45
948,1E61X501
949,1897857
94X,1259X241
94E,9834727
950,2194631
951,133755847
952,59E3E
953,11X45117
954,18370801
955,37456445
956,XE02281
957,24069465
958,362921
959,15204267
95X,11E48EEE
95E,32982E5
960,4X20761
961,198XE55
962,657132E
963,316110X7
964,716751
965,3063EX5
966,74X1951
967,36980397
968,X534X81
969,2X87717
96X,291E1E
96E,2583X37
970,1991901
971,4X761375
972,1847597E
973,E4087
974,1069361
975,2299797
976,18X31
977,3748EX95
978,8402XE1
979,X327617
97X,47X648E
97E,133E2E7
980,2X22901
981,7E10EE7
982,6E5X53E
983,X1830X7
984,1354X601
985,275E497
986,1499E621
987,50248875
988,44E47X1
989,171746X7
98X,2842968E
98E,1268E095
990,87E1531
991,1X629E45
992,XE6X01E
993,13386647
994,235E9681
995,359446X7
996,204X30E1
997,10958927
998,2E4111
999,X16E177
99X,1277696E
99E,4814E877
9X0,172321
9X1,1X138X67
9X2,7E7662E
9X3,45891E7
9X4,48461E1
9X5,39476457
9X6,3191X01
9X7,2072817
9X8,3X29841
9X9,690E527
9XX,5EX033E
9XE,23E07175
9E0,55E8EE1
9E1,7E3E13E5
9E2,31EE8X1
9E3,2797E417
9E4,8256361
9E5,72E79X7
9E6,14792381
9E7,36961825
9E8,19X9871
9E9,2909887
9EX,229856E
9EE,9761537
X00,254X201
X01,9762X65
X02,26X621
X03,40551897
X04,8025461
X05,760E675
X06,X016541
X07,611X365
X08,5X40561
X09,13EX9377
X0X,18E8X01
X0E,2194X525
X10,933251
X11,1EX9XX55
X12,1E92068E
X13,EE6917
X14,14581381
X15,199E415
X16,7461831
X17,61917X5
X18,1103841
X19,22E75607
X1X,119077E
X1E,20681935
X20,633EX1
X21,6688965
X22,3744E0E
X23,1675017
X24,7341491
X25,1E64EX07
X26,8682931
X27,16X566X5
X28,68E3X81
X29,19E9E17
X2X,442733E
