0,2
238,20X379705200X290557X4122249977X58372E6E778E887923E090724601232607
239,3427EE389166641494XX41EX538200380352908E77503541E817X2689815863E8
23X,550E78X9236746X52X688320785E782187058787344901143724X9913827E8X03
23E,89377825E511XXEX0357051E102178598X585856XE9936563340903X1441831EE
240,122473513187935X33203883E8881347E556224222426376X6X657X0E506980002
241,1XE82E139118E24X1355X915X98X2E11923EX807914037204X1X64X4964XE43201
242,3120X26502X485X846762599X656425987960X49E3829X97350500858E55903203
243,50191178940178365X1012E39424716E5X15E655850315E78323656X65X4846404
244,8139E42196X64222X48638917X7XE40925E004X37885E492E8286634353X549607
245,11157059X6XX7EX5942964E8552X365788405EE3941890X8X7E500EX29E23193X0E
246,19294EX00459240802760885711625985X9E60420EX530361777876171461721416
247,2X430039XE47X3E196X371820644603427200035X40201230370885E9E3848E5225
248,47705019E3X507E999597X47775X861085EE6077E3X731591E2854015082641663E
249,75E35057X330XEXE7441300981X32644E11E60E197X93280229920612EEXE10E864
24X,10163X0759715E7X9519XXX553941E055771E01698E94641942057462808155262X3
24E,1775731117X46X79906201X62EE25169X683X625E6781969964X29503E0804635E47
250,278EE11875560X38657EE08E8386707342359640937563XE6X6X8496671419E6022X
251,43456429913X78E63621E275E379022128E980668X31815944E8E226X62022596175
252,6E155546469487329EX1X345774372946E3356X761X72548E36777015134405363X3
253,E25XE97418134429160395EE6E0074E5983117523018X6X638646928375462E10558
254,1617452EX62X80E5EE5X579452644278X4764723992041033301024298888X344693E
255,2541350727XEE53890EX953449544X084239589900220E71968749156042146357297
256,3E587X37121X7632905931089EE8908526E3X4009942507509884E58390XX297X2016
257,6499E3423X0X6E6E6158064129511X916931409999646026X45398719950E73E392E1
258,X4367179502925X231E5374X0949XE569425249X76X6E09EE220280X165E9X171E307
259,1491464EE8X3795519351418E369E0X2841566578544E51069674047EE3E09556585E8
25X,2314E16791X64EE34054679194428E983157E8X570E3641X68894308X0X50737177903
25E,37X637E78X8X094859897EXX87E0807XE57163413638592E16348354X02414908142EE
260,5XEE29636074593E9X2227806033505727096026X73001498302066181092007990002
261,96X5655E2E42668837XEX76E28241116207E036821685X78993689E6613134985X4301
262,135X493028EE704081612132E88576171478863930898600660389458223X54X4374303
263,2108X3861EE396X945201EX9XE47E72876847673E2X44EX8339736252836E8980958604
264,346730E648E3472X06814120X81171438E4140E1237215X8999E036XXX5XX2265110907
265,5574148068X722174EX1610X975968704605E765165665951176399416959E025X6930E
266,8X1E4576E59X69455662X22E836E19E4154738563X087E81XE55414305348128XE7X016
267,123935X3762858E60X644433X5E0886645E5133EE54632557010E7E17200X602E4X27325
268,1E1E2X3E2586438X640X7256X2277X45874987055926EX518E065005X2543215839X533E
269,315864229EE2X0847272E68X881846E011429X45527130X73E1747E75455181878810664
26X,5077926205792453168169256X4405359890654XXE982E390X21980136X94X32405E59X3
26E,82143684X5700517893463E436605025XX13439442496024493923E88E42664XE9206447
270,112900926XE29296XX3E61119X4X4555E86X3X92332258E61575XEEEX062EE4813980022X
271,194X443XE94993286712X75121E44X58574E730E774732E85X49823E695725E1036X06675
272,2X7745116840660355524863004293E253E9E1X1XX698EE27403723E49EX25391746068X3
273,48058950658X3930006533E42237224XXE4964E165E502XE1251347XE7554E2X1XE411358
274,76811262120XX33355E780572279E64143475693546292X18654X6EX45537467363X1803E
275,102869EE2779920635660E44E44E518903294EE84EX57959098X61E7940X90395553229397
276,17947E25489X80396E05874X6677313117620565852EX6872633E0677864078408E7045416
277,2801292474585243X46E96935E0682EX1X8E5562151564243402526350729801624X2727E1
278,4395X84X01371281537562220581E42E36315E079X454XXE5X36430E0916X3856E452E8007
279,6E97157275936505382538E5648877295500E469E35XE3139238957259897E87119356X7E8
27X,E3710200770X77868E9X9E176X4X6E588E32537591X442033073188166X463508118866803
27E,16348177330X220900804181113172686243348238543351702XEE2340472231792E02153EE
280,256E91973X7E0985697X2E72881659622E3659E995727771X33630XE56E5686685408X80002
281,3EX4535271892E926X3X71339948100X917992801206XE035365301297408X98426E9095401
282,65542529E048395817E8X0X66562697100E43079X7796675369E61023236374307E05E55403
283,X53878806215692X8637521X42XX797E92720339E98455788X4491150977061E4X60302X804
284,14X90X1XX5261X686X2343304X8512730936633E7X5420032052432173EE1416256508E84007
285,234095X6XE47753E5686E85232E3EX4E066183735X30655XX9369033049684781X4E0EEE280E
286,3829X405947193X804XX3E8281791102139826E318848562098913547895989243E418E76816
287,5E6X79E083E949275E753814E4710E511X39XX6676E52E00E703X3878170614X624328E69425
288,979861E6586E211364637797762X2053321615599379E4630490E7203X463X20X63745E2403E
289,137471EX720686X3E0418E3E06X9E2EX4505404044X732363EE949XX7EEE69E6E487X72X91464
28X,2132381X179178E5268806E8825095037826X196222311807046596083X41199032E5E89E54X3
28E,34X6XX188998439917099637893X880201302216670X43E6E043X74E43X37E93E7E746E886947
290,56192636X56X00924195X1344E8E6105795703E089315577608X44E007879170EE26X6868022X
291,8E0414537346446E58X37770190X29077X872607343E99725112303E4E6E5144E722318346E75
292,125213X8X58E445419X7958X468998X11382229E801713329E1X0752E573722E5E649184X071X3
293,1E4255322103X89E13761145485X7E718E6X9540335E110X042E2X56XX6X6743XE16E4X1152158
294,3194691E069331333161X71393285852X330E81EE3762440X34935X9X42219734X7E8665E5933E
295,5117025127971X124517E8591E871804729E91602715354XX7786444929084E739967E470XE497
