A generalized repunit {B,E} is an integer that can be represented in base B by a string of E 1s. It can simply be stated algebraically as (BE-1)/(B-1).

This page is a summary of the results of my search for primes of this form for bases under 1000.

I have searched 591,402 {B,E} pairs for B < 1000 and prime E and found 2,644 probable primes, of which I have completed proofs for 2,103.

In the following table, if an exponent is shown in italics, I have not yet completed a proof for that repunit. If it is in normal type, I have. If a hyperlink is shown, the repunit is a "Titanic Prime" at least 1000 decimal digits long and clicking on the link will take you to the certificate. Not all these proofs are original to me: the discoverer(s) is/are credited in the certificate.

Base	Search Limits	Primes Found	Prime for Exponent
Exponent	Prime	Digits	Proved	Probable	Total
560	3571	500	9476	3	0	3	3 7 79
561	3571	500	9479	2	0	2	61 571
562	3571	500	9482	2	0	2	2 379
563	3571	500	9484	3	0	3	5 37 263
564	3571	500	9487	2	0	2	101 239
565	3571	500	9490	1	0	1	79
566	3571	500	9492	4	1	5	3 67 73 733 887
567	3571	500	9495	5	2	7	3 5 11 19 131 839 2843
568	3571	500	9497	2	0	2	2 5
569	3571	500	9500	1	0	1	31
570	3571	500	9503	1	0	1	2
571	3571	500	9505	3	0	3	17 167 181
572	3571	500	9508	3	1	4	3 5 337 6553
573	3571	500	9511	1	1	2	19 2617
574	6571	850	18127	0	0	0	-
575	3571	500	9516	1	1	2	997 3517
576	2	1	3	1	0	1	2
577	3571	500	9521	3	0	3	109 139 227
578	3571	500	9524	1	0	1	521
579	3571	500	9526	3	0	3	3 5 47
580	3571	500	9529	3	3	6	139 311 349 1039 1549 1699
581	3571	500	9531	2	0	2	19 211
582	3571	500	9534	4	0	4	3 13 31 167
583	3571	500	9537	2	0	2	7 47
584	3571	500	9539	3	0	3	3 7 103
585	3571	500	9542	2	0	2	13 127
586	3571	500	9544	5	0	5	2 43 137 179 271
587	3571	500	9547	3	0	3	29 47 1709
588	3571	500	9549	1	0	1	811
589	3571	500	9552	1	0	1	1187
590	3989	550	11051	0	1	1	3881
591	3571	500	9557	2	1	3	7 131 997
592	3571	500	9559	4	0	4	2 11 13 113
593	3571	500	9562	3	0	3	83 131 197
594	3571	500	9565	1	0	1	5
595	3571	500	9567	1	0	1	191
596	3571	500	9570	1	1	2	41 2789
597	3571	500	9572	1	0	1	17
598	3571	500	9575	1	0	1	2
599	3571	500	9577	2	0	2	7 17
600	3571	500	9580	2	1	3	2 337 2909
601	6571	850	18258	0	0	0	-
602	3571	500	9585	1	2	3	233 787 8929
603	3571	500	9587	2	2	4	3 13 1489 3463
604	3571	500	9590	2	1	3	5 503 1709
605	3571	500	9592	1	0	1	3
606	3571	500	9594	3	0	3	2 229 281
607	3571	500	9597	0	2	2	887 3271
608	3571	500	9599	1	1	2	61 3407
609	3571	500	9602	5	0	5	3 7 23 157 1217
610	3571	500	9604	1	2	3	13 1583 2099
611	3571	500	9607	2	1	3	7 563 1783
612	3571	500	9609	4	1	5	2 3 31 43 839
613	3571	500	9612	1	0	1	131
614	3571	500	9614	2	1	3	13 17 2749
615	3571	500	9617	0	1	1	1613
616	3571	500	9619	3	0	3	2 89 349
617	3571	500	9621	5	0	5	5 101 103 313 317
618	3571	500	9624	6	0	6	2 31 181 251 281 521
619	3571	500	9626	1	0	1	11
620	3571	500	9629	1	1	2	487 4861
621	3571	500	9631	1	0	1	3
622	3571	500	9633	3	0	3	7 19 271
623	3571	500	9636	1	1	2	53 3163
624	3571	500	9638	3	2	5	3 127 271 1229 8209
625	0	0	0	0	0	0	-
626	3571	500	9643	3	1	4	3 11 61 1249
627	3571	500	9645	2	2	4	29 397 2467 9769
628	3571	500	9648	1	0	1	29
629	6571	850	18388	0	0	0	-
630	3571	500	9653	2	1	3	2 199 2221
631	6571	850	18397	0	0	0	-
632	6571	850	18401	0	0	0	-
633	3571	500	9660	1	0	1	103
634	3571	500	9662	2	0	2	13 23
635	3571	500	9664	2	0	2	3 617
636	6571	850	18419	0	0	0	-
637	3571	500	9669	4	0	4	5 17 193 277
638	3571	500	9672	2	2	4	59 67 643 1367
639	3571	500	9674	2	3	5	31 353 1373 1663 3467
640	3571	500	9676	1	0	1	2
641	3571	500	9679	2	0	2	113 613
642	3571	500	9681	3	0	3	2 3 151
643	3571	500	9683	2	0	2	13 541
644	3571	500	9686	3	0	3	3 127 613
645	3571	500	9688	4	2	6	5 13 199 461 1217 2447
646	3571	500	9690	4	1	5	2 7 19 23 1697
647	3571	500	9692	1	0	1	7
648	3989	550	11213	0	2	2	3347 4159
649	10177	1250	28618	0	0	0	-
650	3571	500	9699	3	1	4	5 73 349 2557
651	3571	500	9702	3	0	3	19 461 541
652	3571	500	9704	2	0	2	2 463
653	3571	500	9706	4	1	5	17 43 59 211 1597
654	3571	500	9709	1	1	2	11 997
655	3571	500	9711	1	0	1	7
656	3571	500	9713	2	0	2	17 113
657	3571	500	9715	1	0	1	7
658	3571	500	9718	2	0	2	2 257
659	3571	500	9720	2	1	3	29 409 3433
660	3571	500	9722	4	1	5	2 7 73 151 1283
661	3571	500	9725	1	1	2	223 947
662	3571	500	10071	3	0	3	5 383 569
663	3571	500	9729	3	0	3	23 41 173
664	3571	500	9731	1	2	3	191 1097 3571
665	3571	500	9734	3	0	3	43 181 631
666	3571	500	9736	2	1	3	37 347 587
667	3571	500	9738	2	2	4	61 83 701 769
668	3571	500	9740	2	0	2	3 139
669	3571	500	9743	1	0	1	137
670	6571	850	18568	0	0	0	-
671	3571	500	9747	4	1	5	3 23 181 227 5851
672	3571	500	9749	2	0	2	2 547
673	3571	500	9751	2	0	2	19 193
674	3571	500	9754	2	0	2	61 617
675	3571	500	9756	2	0	2	449 467
676	2	1	3	1	0	1	2
677	3571	500	9760	3	2	5	3 41 107 2143 2531
678	3571	500	9763	1	0	1	127
679	3571	500	9765	1	2	3	5 1097 1367
680	3571	500	9767	1	0	1	37
681	3571	500	9769	1	0	1	7
682	3571	500	9771	2	0	2	2 41
683	5693	750	16134	0	1	1	5483
684	6571	850	18627	0	0	0	-
685	3571	500	9778	1	1	2	127 2731
686	3571	500	9780	2	0	2	3 1009
687	3571	500	9782	2	1	3	29 127 1901
688	3571	500	9785	3	0	3	17 83 227
689	3571	500	9787	3	0	3	13 199 241
690	3571	500	9789	2	0	2	2 43
691	6571	850	18656	0	0	0	-
692	3571	500	9793	2	0	2	43 107
693	6571	850	18664	0	0	0	-
694	3571	500	9798	2	0	2	5 157
695	3571	500	9800	1	1	2	881 3217
696	3571	500	9802	2	0	2	3 31
697	3571	500	9804	3	1	4	101 151 379 1307
698	3571	500	9806	1	0	1	7
699	3571	500	9808	3	0	3	5 29 191
700	3571	500	9810	4	1	5	2 7 107 167 821
701	3571	500	9813	1	0	1	3
702	6133	800	17454	0	1	1	5897
703	3571	500	9817	2	1	3	101 499 1091
704	3571	500	9819	1	1	2	101 2731
705	3571	500	9821	1	0	1	397
706	3571	500	9823	1	0	1	31
707	3571	500	9825	1	0	1	137
708	3571	500	9827	4	0	4	2 13 17 71
709	3571	500	9830	5	0	5	11 17 37 43 257
710	3571	500	9832	3	1	4	7 23 59 3673
711	6571	850	18737	0	0	0	-
712	3571	500	9836	1	0	1	191
713	10177	1250	29034	0	0	0	-
714	3571	500	9840	2	0	2	5 79
715	3571	500	9842	2	2	4	389 487 1381 1531
716	4409	600	12585	0	1	1	4133
717	3571	500	9846	4	2	6	7 139 317 503 1361 3343
718	3571	500	9848	1	0	1	2
719	3571	500	9851	1	2	3	113 827 1523
720	3571	500	9853	4	1	5	3 13 17 139 1867
721	3571	500	9855	2	0	2	457 461
722	3571	500	9857	1	1	2	439 4447
723	3571	500	9859	1	1	2	31 8713
724	3571	500	9861	0	1	1	827
725	3571	500	9863	1	1	2	229 2099
726	3571	500	9865	2	0	2	2 3
727	3571	500	9867	1	0	1	347
728	3571	500	9869	2	1	3	3 5 3461
729	0	0	0	0	0	0	-
730	3571	500	9873	1	0	1	13
731	6571	850	18816	0	0	0	-
732	3571	500	9877	2	1	3	2 661 8737
733	3571	500	9879	2	0	2	67 757
734	3571	500	9881	2	1	3	7 353 1373
735	3571	500	9883	3	0	3	3 11 263
736	3571	500	9885	3	0	3	19 71 193
737	3571	500	9888	1	2	3	479 1621 2269
738	3571	500	9890	2	0	2	2 139
739	5279	700	15141	0	1	1	5087
740	3571	500	9894	3	0	3	17 37 199
741	3571	500	9896	1	0	1	349
742	3571	500	9898	2	1	3	2 47 1949
743	3571	500	9900	3	0	3	3 191 227
744	3571	500	9902	3	1	4	13 347 911 10141
745	3571	500	9904	2	0	2	5 1721
746	3571	500	9906	3	0	3	31 41 761
747	3571	500	9908	1	0	1	3
748	3571	500	9910	1	0	1	383
749	3571	500	9912	3	1	4	167 223 461 1951
750	3571	500	9914	2	0	2	2 5
751	3571	500	9916	1	3	4	967 1109 1699 4021
752	6571	850	18897	0	0	0	-
753	3571	500	9920	1	3	4	439 829 3011 3529
754	3571	500	9922	1	1	2	229 941
755	3571	500	9924	3	1	4	3 163 367 6961
756	3571	500	9926	2	1	3	2 11 839
757	3571	500	9928	3	0	3	37 449 1021
758	3571	500	9930	1	0	1	127
759	6571	850	18924	0	0	0	-
760	3571	500	9934	4	0	4	2 7 43 431
761	3571	500	9936	3	0	3	3 103 541
762	3571	500	9937	3	1	4	3 17 59 569
763	3571	500	9939	1	1	2	197 3467
764	3571	500	9941	2	1	3	131 167 3049
765	3571	500	9943	3	0	3	5 7 31
766	3571	500	9945	3	0	3	11 59 61
767	3571	500	9947	2	1	3	31 103 1499
768	3571	500	9949	4	1	5	2 3 19 137 1283
769	3571	500	9951	1	0	1	13
770	3571	500	9953	2	0	2	5 11
771	6571	850	18968	0	0	0	-
772	3571	500	9957	3	2	5	2 5 13 563 677
773	3571	500	9959	1	0	1	3
774	3571	500	9961	2	0	2	31 389
775	3571	500	9963	1	0	1	103
776	3571	500	9965	1	1	2	7 8317
777	3571	500	9967	1	0	1	47
778	3571	500	9969	1	0	1	11
779	3571	500	9971	2	1	3	61 149 1637
780	4409	600	12749	0	1	1	4003
781	3571	500	9974	1	0	1	59
782	3571	500	9976	1	1	2	3 4051
783	3571	500	9978	2	0	2	43 467
784	2	1	3	0	0	0	-
785	3571	500	9982	3	1	4	3 101 103 2531
786	3571	500	9984	2	0	2	2 181
787	3571	500	9986	3	0	3	11 19 37
788	3571	500	10341	0	1	1	1213
789	3571	500	9990	1	0	1	389
790	3571	500	9992	1	3	4	281 1069 1193 3457
791	3571	500	9993	1	0	1	1873
792	3571	500	9995	1	0	1	3
793	3571	500	9997	2	1	3	5 443 1297
794	3571	500	9999	1	1	2	157 811
795	6571	850	19056	0	0	0	-
796	3571	500	10003	2	0	2	2 31
797	3571	500	10005	4	0	4	19 157 383 661
798	3571	500	10007	3	0	3	3 7 593
799	3571	500	10008	1	0	1	53
800	3571	500	10010	1	1	2	7 569
801	3571	500	10012	1	1	2	3 1249
802	3571	500	10014	2	0	2	7 31
803	3571	500	10016	1	1	2	43 2243
804	3571	500	10018	1	0	1	5
805	3571	500	10020	3	2	5	5 7 97 607 3041
806	3571	500	10022	3	1	4	11 13 523 1429
807	3571	500	10023	1	0	1	19
808	3571	500	10025	2	0	2	2 421
809	3571	500	10027	1	3	4	107 911 1709 3461
810	3571	500	10029	2	0	2	2 19
811	3571	500	10031	1	0	1	19
812	3571	500	10033	3	0	3	3 11 269
813	3571	500	10034	1	1	2	197 1531
814	3571	500	10036	2	0	2	41 701
815	3571	500	10038	0	1	1	1583
816	3571	500	10040	1	3	4	353 821 2687 3371
817	3571	500	10042	1	0	1	19
818	3571	500	10044	1	2	3	3 809 1789
819	3571	500	10046	2	0	2	3 23
820	3571	500	10047	1	0	1	2
821	3571	500	10049	1	1	2	43 709
822	3571	500	10051	2	0	2	2 7
823	3571	500	10053	1	0	1	107
824	3571	500	10055	3	0	3	5 59 503
825	3571	500	10056	2	1	3	3 47 2237
826	3571	500	10058	2	0	2	2 67
827	3571	500	10060	1	1	2	3 929
828	3571	500	10062	2	0	2	2 937
829	3571	500	10064	1	0	1	211
830	3571	500	10065	2	0	2	487 881
831	3571	500	10067	1	0	1	101
832	3571	500	10069	3	1	4	41 73 463 971
833	3571	500	10071	1	0	1	137
834	3571	500	10073	3	0	3	23 89 163
835	3571	500	10074	3	0	3	17 211 421
836	3571	500	10076	2	0	2	3 17
837	3571	500	10078	1	0	1	5
838	3571	500	10080	1	3	4	2 587 1999 4951
839	3571	500	10082	2	0	2	3 103
840	3571	500	10083	1	1	2	19 2833
841	0	0	0	0	0	0	-
842	3571	500	10087	5	0	5	7 263 421 521 881
843	3571	500	10089	1	1	2	269 587
844	4831	650	14135	0	1	1	4289
845	3571	500	10092	1	1	2	433 1429
846	3571	500	10094	3	1	4	3 19 61 1223
847	3571	500	10096	1	1	2	383 3461
848	3571	500	10098	1	0	1	43
849	3571	500	10099	1	1	2	241 1447
850	3571	500	10101	2	0	2	79 467
851	3571	500	10103	2	0	2	13 61
852	3571	500	10105	2	0	2	2 541
853	3571	500	10106	1	1	2	13 619
854	3571	500	10108	1	0	1	5
855	3571	500	10110	2	1	3	3 149 9649
856	3571	500	10112	2	0	2	2 7
857	3571	500	10113	3	1	4	3 19 23 2713
858	3571	500	10115	3	0	3	2 53 229
859	3571	500	10117	2	0	2	29 673
860	3571	500	10119	2	0	2	3 5
861	6571	850	19283	0	0	0	-
862	3571	500	10122	3	1	4	2 13 239 1087
863	3571	500	10124	3	1	4	7 151 1327 2423
864	3571	500	10126	4	0	4	3 5 281 509
865	3571	500	10127	0	1	1	877
866	6571	850	19300	0	0	0	-
867	3571	500	10131	2	1	3	19 107 1627
868	3571	500	10133	1	1	2	5 8641
869	3571	500	10134	1	0	1	19
870	3571	500	10136	2	0	2	7 19
871	3571	500	10138	1	0	1	73
872	6571	850	19320	0	0	0	-
873	3571	500	10141	3	0	3	383 433 937
874	3571	500	10143	3	0	3	11 17 317
875	3571	500	10145	2	1	3	3 347 2221
876	3571	500	10146	1	1	2	2 1039
877	3571	500	10148	2	0	2	31 43
878	3571	500	10150	4	0	4	3 7 31 89
879	3989	550	11741	0	1	1	3373
880	3571	500	10153	3	0	3	2 5 467
881	6571	850	19349	0	0	0	-
882	3571	500	10156	2	1	3	2 13 3391
883	3571	500	10158	1	0	1	131
884	3571	500	10160	2	0	2	23 29
885	3571	500	10162	1	0	1	41
886	3571	500	10163	2	0	2	2 613
887	3571	500	10165	1	0	1	1201
888	3571	500	10167	3	2	5	19 79 163 1777 3169
889	3571	500	10168	1	1	2	367 1709
890	3571	500	10170	2	0	2	3 5
891	3571	500	10172	0	1	1	997
892	3571	500	10173	0	1	1	997
893	3571	500	10175	1	2	3	587 991 1867
894	3571	500	10177	2	1	3	3 23 2677
895	4831	650	14258	0	1	1	4507
896	3571	500	10180	1	1	2	127 3361
897	3571	500	10182	2	1	3	3 127 1723
898	5279	700	15588	0	1	1	4951
899	3571	500	10185	6	0	6	3 7 19 43 131 503
900	2	1	3	0	0	0	-
901	3571	500	10188	2	0	2	59 479
902	3571	500	10190	5	0	5	19 37 139 163 563
903	3571	500	10192	1	0	1	31
904	3571	500	10193	4	0	4	23 73 347 937
905	3571	500	10195	1	0	1	223
906	3571	500	10197	2	0	2	2 83
907	6571	850	19432	0	0	0	-
908	3571	500	10200	1	0	1	919
909	3571	500	10202	3	1	4	43 97 263 1231
910	3571	500	10203	1	1	2	2 1613
911	3571	500	10205	3	0	3	3 47 487
912	3571	500	10207	2	0	2	7 13
913	3571	500	10208	1	0	1	7
914	3571	500	10210	1	0	1	223
915	3571	500	10211	2	0	2	3 29
916	3571	500	10574	0	1	1	1993
917	3571	500	10215	0	1	1	2269
918	3571	500	10216	2	0	2	2 3
919	3571	500	10218	3	0	3	5 71 131
920	3571	500	10220	1	0	1	3
921	3571	500	10221	1	0	1	199
922	6133	800	18180	0	1	1	5987
923	3571	500	10225	1	1	2	31 821
924	3571	500	10226	4	1	5	53 79 163 191 1367
925	3571	500	10228	0	2	2	2089 2909
926	3571	500	10229	2	0	2	7 41
927	3571	500	10231	4	2	6	3 7 83 659 739 929
928	3571	500	10233	2	0	2	2 13
929	3571	500	10234	4	0	4	53 79 167 571
930	3571	500	10236	2	0	2	13 83
931	3571	500	10237	2	0	2	7 433
932	6571	850	19510	0	0	0	-
933	3571	500	10241	2	1	3	79 251 599
934	3571	500	10242	1	0	1	97
935	3571	500	10244	1	2	3	79 647 1399
936	3571	500	10245	4	0	4	2 53 127 199
937	3571	500	10247	1	0	1	61
938	6571	850	19528	0	0	0	-
939	3571	500	10250	1	1	2	59 2659
940	3571	500	10252	4	1	5	2 7 277 383 2617
941	3571	500	10253	2	0	2	7 277
942	3571	500	10255	4	1	5	5 7 43 179 3823
943	3571	500	10257	3	0	3	11 29 283
944	3571	500	10258	1	1	2	199 1597
945	3571	500	10260	1	1	2	109 911
946	3571	500	10261	3	0	3	2 113 419
947	3571	500	10263	3	0	3	7 41 71
948	6571	850	19558	0	0	0	-
949	3571	500	10266	1	0	1	1283
950	3571	500	10268	2	3	5	3 229 643 1303 3541
951	6571	850	19567	0	0	0	-
952	3571	500	10271	3	0	3	2 13 179
953	3571	500	10272	1	0	1	131
954	3571	500	10274	2	0	2	5 523
955	3571	500	10276	1	1	2	691 2287
956	6571	850	19582	0	0	0	-
957	3571	500	10279	1	1	2	167 2671
958	3571	500	10280	2	0	2	331 487
959	3571	500	10282	3	1	4	3 7 41 3119
960	3571	500	10283	2	0	2	3 157
961	0	0	0	0	0	0	-
962	3571	500	10286	2	1	3	37 467 877
963	6571	850	19603	0	0	0	-
964	3571	500	10290	3	0	3	37 59 887
965	3571	500	10291	0	1	1	1061
966	3571	500	10293	3	0	3	2 47 73
967	3571	500	10294	3	0	3	5 227 503
968	3571	500	10296	2	0	2	5 13
969	3571	500	10297	2	0	2	3 37
970	3571	500	10299	2	1	3	2 79 1117
971	3571	500	10300	2	1	3	19 61 1187
972	5279	700	15769	0	1	1	4937
973	3571	500	10304	1	2	3	11 607 1531
974	3571	500	10305	4	0	4	3 5 17 29
975	3571	500	10307	1	0	1	179
976	3571	500	10308	2	0	2	2 17
977	3571	500	10310	2	1	3	211 311 1997
978	3571	500	10311	2	0	2	277 3061
979	3571	500	10313	2	0	2	5 101
980	3571	500	10314	1	0	1	17
981	3571	500	10316	4	0	4	3 31 43 71
982	3571	500	10317	2	0	2	2 17
983	3571	500	10319	1	0	1	199
984	3571	500	10320	1	2	3	7 557 1193
985	3571	500	10322	2	0	2	461 701
986	3571	500	10323	2	0	2	17 29
987	3571	500	10325	2	1	3	3 263 859
988	3571	500	10326	2	3	5	19 199 1543 2251 3371
989	3571	500	10328	1	0	1	1321
990	3571	500	10329	3	0	3	2 3 19
991	3571	500	10331	1	0	1	31
992	3571	500	10332	3	1	4	3 19 23 2297
993	3571	500	10334	2	0	2	3 13
994	4831	650	14478	0	1	1	4723
995	3571	500	10337	1	0	1	59
996	3571	500	10338	1	0	1	2
997	3571	500	10340	1	1	2	23 821
998	3571	500	10342	4	0	4	7 31 61 521
999	3571	500	10343	2	1	3	107 1153 2777
To Generalized Repunits Index page.
