78: [4,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,6E,4X,42,14,56,43]
79: [3,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,6E,55,9,23,50]
7X: [2,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,41,4,8,14,28,55,30,61,45,10,20,2X]
7E: [5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,4X,5,22,30,75,58,16]
80: [17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,77]
81: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
82: [8,14,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,55,28,46]
83: [9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,75,9,16]
84: [10,41,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,59]
85: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
86: [6,32,21,42,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,4X]
87: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
88: [8,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,59,2X,E]
89: [15,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,53]
8X: [2,4,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,34,69,49,8,14,28,55,20,40,81,75,61,25]
8E: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
90: [15,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,8E,66]
91: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
92: [X,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,35]
93: [3,9,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,6E,23,53]
94: [16,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,73]
95: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
96: [6,31,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,5X]
97: [5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,66,3E,5,22,13,35]
98: [4,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,56,29,14,33]
99: [9,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,25]
9X: [2,4,8,14,28,55,10,20,40,81,65,30,61,24,48,95,91,85,71,44,89,79,59,18,34,69,38,75,51,4,8,14,28,55,10,20,40,81,65,30,61,24,48,95,91,85,71,44,89,79,59,18,34,69,38,75,51,4,8,14,28,55,10,20,40,81,65,30,61,24,48,95,91,85,71,44,89,79,59,18,34,69,38,75,51,4,8,14,28,55,10,20,40,81,65,30,61,24,48,95,91,85,71,44,89,79,59,18,34,69,38,75,51,4,8,14,28,55,10,20,40,81,65,30,61,24,48,95,91,85,71,44,89,79,59,18,34,69,38,75,51,4,8,5]
9E: [7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,44,7,8]
X0: [25,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9X,81]
X1: [6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6]
X2: [2,4,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,14,28,55,8,4]
X3: [3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,6E,3,9,23,53]
X4: [4,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,56,14,55,95]
X5: [X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44,X,44]
X6: [18,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X5,X]
X7: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
X8: [16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61,16,30,61]
X9: [3,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,85,3X,9,23,6X,9E,67]
XX: [X,90,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,94]
XE: [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]
E0: [11,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,89,67,22,44,38]
E1: [7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,80,7,43,39]
E2: [2,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,14,28,54,X9,X5,99,85,59,4,8,4]
E3: [1X,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,28]
